actor,date,director,id,language,rate,rating_num,region,runtime,title,type,year,is_cn,is_hk,is_tw,is_drama,is_comedy,is_action,is_romance,is_scifi,is_cartoon,is_mystery,is_thriller,is_horror,is_crime,is_homosexua,is_music,is_musical,is_biographical,is_historical,is_war,is_western,is_fantasy,is_adventure,is_disaster,is_sowordsmen,is_erotic,is_best,is_worst
"一真, 刘鉴, 宫晓瑄, 徐雷智, 曹蓬, 王伍福, 孙维民, 王鑫","2013-02-27(中国大陆), 2015-10-01(中国大陆)",邢树民,19965216,汉语普通话,5.6,76.0,中国大陆,90.0,国徽,剧情,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"齐志, 孙凯, 孙杨",2012-11-08(中国大陆),李沛然,6895081,汉语普通话,5.5,52.0,中国大陆,83.0,沉默的夏天,"剧情, 儿童",2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"潘长江, 恬妞",2014-07-14,"潘长江, 曹华",25919911,汉语普通话,5.5,366.0,中国大陆,108.0,毛驴县令之大事小情,"喜剧, 动作",2014,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"郑国霖, 程皓枫, 华少, 蒋小涵, 许绍雄, 祁心蕊, 十九号, 张建新, 李泰延, 郑晰文, 高成龙, 曾黎, 林雪, 杜俊泽, 斯琴高丽",2017-08-18(中国大陆),李南,26955948,汉语普通话,5.5,330.0,中国大陆,100.0,我是谁的宝贝,"剧情, 家庭, 犯罪",2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"彭丕, 叶静, 葛景舜, 张佳环, 力比多, 张小词, 郑斌, 白墨, 贾蕊瑄, 阿卯, 玛妃, 苏杰, 苏若涵, 耿海, 韩成江",2015-01-13,潘思夷,19975495,汉语普通话,5.5,62.0,中国大陆,68.0,月圆之夜,"剧情, 科幻, 惊悚, 恐怖, 情色, 鬼怪",2014,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"刘晋钊, 宋虹苇",2017-10-03(中国大陆),蔡明,27145068,汉语普通话,5.5,190.0,中国大陆,73.0,不可言说之手机的秘密,"剧情, 爱情",2017,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"孔祥玉, 甘雨洲, 梁丹妮, 刘冠雄",1981,孙沙,2253809,汉语普通话,5.6,66.0,中国大陆,100.0,第三个被谋杀者,剧情,1981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"赵鸿飞, 苏倩薇, 栾浚威, 贺镪",2017-01-03,范冬雨,26910811,汉语普通话,5.5,232.0,中国大陆,,暗器,"动作, 武侠",2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"秦沛, 姜文杰, 骆达华, 李蔓依, 何杰, 王明帅, 黄永刚, 杨嘉, 何雨霏, 区宁, 孟鑫, 张林雄, 李艳",2016-04-22(中国大陆),肖旭琳,26756174,汉语普通话,5.5,78.0,中国大陆,83.0,我的1000万,"剧情, 悬疑",2016,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"张智尧, 倪景阳, 乔杉, 汤镇宗, 王奕",2015-06-25(中国大陆),谢升皓,26365374,汉语普通话,5.4,597.0,中国大陆,92.0,约定倒计时,"喜剧, 爱情",2015,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"房祖名, 王思思, 孔维, 李从喜",2012-05-12,吕惠洲,10760128,汉语普通话,5.4,234.0,中国大陆,,春暖花开,剧情,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李宁, 彭静, 林好, 杜孟竹",2015-12-08(中国大陆),杨天东,26652161,汉语普通话,5.4,212.0,中国大陆,63.0,禁忌关系,"剧情, 悬疑, 惊悚",2015,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李若斯, 徐亮, 曹骏, 梁家仁, 马灿灿, 于同云, 周殿英",2013-04-11,邓衍成,23405822,汉语普通话,5.5,110.0,中国大陆,,火线追凶2之押解惊魂,"剧情, 犯罪",2013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李若斯, 徐亮, 马灿灿, 周殿英, 罗珊珊, 冯大路",2013-04-18,邓衍成,23405396,汉语普通话,5.5,97.0,中国大陆,,火线追凶2之死亡杰作,"剧情, 犯罪",2012,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"浦蒲, 常蓝天",2005,周伟,2279820,"普通话, 国语",5.5,94.0,中国大陆,45.0,篮球宝贝,剧情,2005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"胡军, 贾宏声, 邹倚天",1993,李妮,1919223,汉语普通话,5.5,61.0,中国大陆,89.0,黑火,"剧情, 犯罪",1993,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"左森, 张洪杰, 郭露文",2015-11-26,陈俊,26671418,汉语普通话,5.4,122.0,中国大陆,70.0,恋上女教师,"剧情, 喜剧",2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"田二喜, 张海燕, 吴迪, 曹苑",2012,方军亮,10833958,汉语普通话,5.5,38.0,中国大陆,94.0,老万加油,喜剧,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李依晓, 王小毅, 史磊, 郑伟, 肖扬, 王子子, 任明生, 赵慧利",2010-10-15,冯振志,5299036,汉语普通话,5.5,224.0,中国大陆,,我的少女时代,"剧情, 传记",2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"蓝正龙, 周韦彤, 胡夏, 高泰宇, 严敏裘",2015-02-02(中国大陆),"陈正道, 曾晋为",26292254,汉语普通话,5.5,113.0,中国大陆,20.0,包里的秘密,"剧情, 悬疑",2015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"樊晓, 冯淳超, 赵习雄, 吴喜千",1976-05-01(中国大陆),"颜碧丽, 沈浮, 武珍年",1931713,汉语普通话,5.7,58.0,中国大陆,,阿夏河的秘密,剧情,1976,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"丁海峰, 孔庆三, 高海诚",2012-06-21(中国大陆),吴天戈,10833850,汉语普通话,5.5,45.0,中国大陆,89.0,边防站,剧情,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"赵滨, 赵文琪, 李俊苇, 樊蕊",2017-01-19(中国大陆),王宁,26958465,汉语普通话,5.5,128.0,中国大陆,83.0,最后通话,悬疑,2017,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rickard Parsley, Mario Zhou, Kirsten Klitsch",2011-04-09,彭陌勰,6110547,"英语 ,  汉语普通话",5.5,126.0,中国大陆,25.0,爱回温 3 L Affairs,"剧情, 爱情",2011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"张洋, 木兰, 景松涛",2011,林炳宝,11612470,汉语普通话,5.6,273.0,中国大陆,87.0,真爱至上,"剧情, 爱情",2011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"吴越, 巩峥, 常蓝天",2012-02-01(中国大陆),吴兵,10466281,汉语普通话,5.6,298.0,中国大陆,90.0,闪婚总动员,喜剧,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Steven Bone, Colin Chong, Chi-Ren Choong, Jason Cottom, Kennie Dowle, Diong Chae Lian, Max, Christina Orow, Tikriti Shabudin, Adila Shakir, Jay Sheldon, Andrew Susay, Mike Swift, Gavin Yap, Brian Zimmerman","2012-06-29(中国大陆), 2011-10-07(波兰), 2011-10-20(俄罗斯)",吴安和,6779236,英语,5.6,700.0,"中国大陆, 马来西亚",91.0,海鲜陆战队 SeeFood,"喜剧, 动画",2011,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"唐振刚, 马之秦, 文帅, 周咏轩, 黄镫辉",2014-11-11(中国大陆),庄淮媗,26148833,汉语普通话,5.6,324.0,中国大陆,70.0,我的充气恋人,喜剧,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"林国斌, 孙清, 阮明吉, 刘超",1995,"李钊, 成家骥",3136391,"普通话, 国语",5.5,96.0,中国大陆,89.0,神勇小拳童,"剧情, 动作",1995,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"魏子昕, 王馨研, 刘挺, 史航",2017-03-11,杨真,26990718,汉语普通话,5.4,111.0,中国大陆,90.0,你，是我的眼,剧情,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"苏有朋, 黄圣依, 魏宗万, 车永莉, 爱新觉罗·启星",2010-04-30(中国大陆),朱枫,4223304,"汉语普通话 ,  英语",5.6,986.0,中国大陆,,寻找刘三姐,"剧情, 喜剧, 爱情, 音乐, 歌舞",2009,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"马昕墨, 查文浩, 闫鹏",2016,"陈晓蒙, 罗乐",26436464,汉语普通话,5.4,115.0,中国大陆,16.0,地矿惊奇,科幻,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"古月, 吐依贡·阿合买提, 洪涛",2003,"董玲, 李晨声",3999778,汉语普通话,5.4,106.0,中国大陆,93.0,库尔班大叔上北京,喜剧,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"闫学晶, 潘长江",2010-10-26,邢丹,6905005,汉语普通话,5.4,134.0,中国大陆,106.0,贵妃还乡,"剧情, 喜剧",2010,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"陶红, 吴迪",2006-09-09,麦丽丝,1892823,汉语普通话,5.4,124.0,中国大陆,,跆拳道,剧情,2004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"蒲巴甲, 杜奕衡, 吴卫东, 王子子, 何杜娟, 曲高位",2013-04-19(中国大陆),"任鹏远, 彭际航",11226120,汉语普通话,5.6,1792.0,中国大陆,95.0,刺夜,"动作, 悬疑",2013,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李佳鑫, 叶倩, 梁思佳, 董博, 王翔宇, 卢学习",2012-12-21(中国大陆),"王乐涛, 许益华",11614240,"英语 ,  汉语普通话",5.4,141.0,中国大陆,89.0,沙井村之恋,"剧情, 喜剧, 爱情",2012,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"黄礼丰, 俞逸夫, 叶小开, 温嘉乐",2016-11-22,刘鸿志,26919752,汉语普通话,5.4,157.0,中国大陆,,浴缸神探,"剧情, 喜剧, 同性, 犯罪, 奇幻",2016,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"高虎, 李佳璇, 李承铉",2011(中国大陆),郭廷波,6717581,汉语普通话,5.4,154.0,中国大陆,88.0,爱来不来,爱情,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"薛奇, 杨晨, 郭芷岑, 边红丽",2012-11-22,胡纪华,20399026,汉语普通话,5.4,194.0,"中国大陆, 加拿大",,父子TCK,剧情,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"元彪, 杨丽菁, 李子雄",1995-12-15,"元彬, 徐忠信",1300022,"菲律宾语 ,  汉语普通话 ,  塔加路语",5.4,170.0,"中国大陆, 菲律宾",,怒海威龙,动作,1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"樊军, 史美香, 许娜, 郭达",2014-08-28(中国大陆),段青民,25933725,汉语普通话,5.4,153.0,中国大陆,93.0,大丑,"剧情, 戏曲",2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"午马, 宋佳, 郑爽",2010-05-17,颢然,5954078,汉语普通话,5.4,162.0,中国大陆,,别跟狗较劲,喜剧,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"陈赋, 季纯伊, 左夏初, 危燕, 马钰, 季航锋, 唐少涵, 方涵, 罗良健, 李进","2016-01-22(中国大陆), 2015-01-24(广州地区)",谢悠,25896136,汉语普通话,5.4,163.0,中国大陆,92.0,青涩日记,"喜剧, 爱情",2015,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"于立, 吴天昊, 榕榕, 张源",2015-05-29(中国大陆),哈磊,26348959,汉语普通话,5.6,939.0,中国大陆,91.0,金箍棒传奇2：沙僧的逆袭,"喜剧, 动画, 冒险",2014,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"一真, 宁理, 苏倩薇, 李金哲",2015,范冬雨,26269538,汉语普通话,5.4,167.0,中国大陆,97.0,打渔杀家,剧情,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"刘小锋, 孙茜, 李君峰, 杨涵斌",2010-10-22,胡明凯,20262301,汉语普通话,6.1,30.0,中国大陆,94.0,虎头要塞之舌头,战争,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"王蕴凡, 马瑶瑶",2016-04-23(中国大陆),沈沁源,26779534,汉语普通话,5.3,143.0,中国大陆,67.0,硬盘少女,"爱情, 科幻",2016,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"吴素馨, 韩兰根, 张惠民, 吴素素",1929,张惠民,2380966,无声,5.3,106.0,中国大陆,76.0,雪中孤雏,剧情,1929,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"宋国锋, 娜仁花",2005-10(中国大陆),周友朝,1761827,汉语普通话,5.4,144.0,中国大陆,105.0,生死牛玉儒,剧情,2005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"朱军, 周涛, 李咏, 董卿, 刘芳菲, 张泽群, 冯巩, 李志强, 阿牛, 韩雪, 蔡依林, 李金斗, 大兵, 赵卫国, 宋祖英, 郭达, 蔡明, 句号, 蔡国庆, 潘长江, 金玉婷, 庞龙, 姚贝娜, 黄宏, 牛莉, 雷恪生, 韩红, 郝歌, 张韶涵, 容祖儿, 王亚彬, 郭冬临, 邵峰, 周炜, 廖昌永, 赵本山, 宋丹丹, 牛群, 彭丽媛, 严顺开, 林永健, 魏金栋, 何赛飞",2007-02-17,金越,26593969,汉语普通话,5.6,618.0,中国大陆,,2007年中央电视台春节联欢晚会,"音乐, 歌舞",2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"葛布, 宣言, 韩辰辉, 于函冰, 张翊峰, 程茉, 李京沐, 付超凡, 张丰, 陈旭明, 华斯比",2016-12-15(中国大陆),陈思翰,26934290,汉语普通话,5.3,79.0,中国大陆,88.0,骇故事之往生刑,"剧情, 爱情, 悬疑",2016,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"沈伐, 岳红, 方清平, 朱子岩, 黄梁宇, 刘帅, 廖越, 林晓东, 于代君, 李东昌, 练卓",2018-02-20(中国大陆),彭建伟,27622779,"汉语普通话 ,  四川方言",5.3,614.0,中国大陆,97.0,人怕出名猪怕壮,喜剧,2018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李克俭, 孙维民, 赵福余, 郭法曾, 王健, 吴兴国, 潘虹, 姜大卫, 郭晓东, 林津锋, 马跃, 侯勇, 周里京, 柏青",2009-09-13,陈力,4009336,"普通话, 国语",5.3,212.0,中国大陆,100.0,谁主沉浮,战争,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"James Snyder, 孙菲菲, 安东尼·蒙哥马利",2008-04-04,Ron Berrett,1890554,"英语 ,  汉语普通话",5.3,86.0,"中国大陆, 美国",90.0,中国月亮 An American in China,"剧情, 喜剧, 爱情",2008,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"蓝正龙, 周韦彤, 尹航, 杜海涛, 魏一宁, 刘伟",2014-01-08,陈正道,25780606,汉语普通话,5.3,630.0,中国大陆,27.0,夫妻游戏,剧情,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"刘蓓, 尤勇, 袁立, 王学兵, 陈琳",2001,曹保平,2295844,"普通话, 国语",5.3,82.0,中国大陆,,绝对情感,剧情,2001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"李昕芸, 吴镇宇, 戴立忍, 田小洁, 李至正","2016-05-06(中国大陆), 2015-10-02(釜山电影节)",孙亮,25859593,汉语普通话,5.3,3025.0,中国大陆,102.0,判我有罪,"剧情, 悬疑",2015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"赵阳, 刘希媛, 王景春",2009-10-27,周伟,4116950,"普通话, 国语",5.3,169.0,中国大陆,,疯狂的玫瑰,"剧情, 悬疑, 惊悚",2009,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"夏雨, 明道, 姚星彤, 戴君竹, 贾媛媛",2010-05-15,杨竞泽,3767411,汉语普通话,5.3,1642.0,中国大陆,90.0,感情生活,剧情,2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"刘佩琦, 沈丹萍, 连晋, 赵毅维, 魏子昕, 逯长恩",2013-03-26(中国大陆),康宁,11632451,汉语普通话,5.4,41.0,中国大陆,,咱们的工会主席,剧情,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"江一燕, 弗洛里安·卢卡斯, 邓家佳, 何冰, 吴大维, 缇诺·麦威斯","2011-10-13(中国大陆), 2011-05-26(德国)",唐丹,6313287,"德语 ,  英语 ,  汉语普通话 ,  波兰语 ,  土耳其语",5.3,3777.0,"中国大陆, 德国",92.0,爱封了 I Phone You,"喜剧, 爱情",2011,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"门新科, 薛媛",2013-01-19,余庆,20645198,"汉语普通话 ,  海南方言",5.4,39.0,中国大陆,20.0,初夜,"剧情, 爱情",2013,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"周波, 李欣, 王虹, 王双宝, 山鹰",2013-05-09,苏磊,24527067,汉语普通话,5.4,43.0,中国大陆,,弹无虚发之葬马,"剧情, 动作",2012,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"严晓频, 阿依古丽",2015-09-18(新疆地区),苏磊,26607132,"汉语普通话 ,  维吾尔语 ,  哈萨克语",5.3,92.0,中国大陆,95.0,梦开始的地方,剧情,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"刘冠麟, 石羽嫣, 张锦程",2017-06-08(中国大陆),李明明,27064200,汉语普通话,5.3,99.0,中国大陆,,走火枪,"剧情, 犯罪",2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"吕良伟, 马灿灿",2013-04-04,邓衍成,23117423,汉语普通话,5.3,114.0,中国大陆,87.0,火线追凶2之爱本无罪,"剧情, 犯罪",2012,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"刘頔, 胡洁琼, 庞勇, 黄健",2018-07-07(中国大陆),王冠迪,30252525,汉语普通话,5.3,131.0,中国大陆,70.0,伏狐记,"喜剧, 动作, 惊悚, 奇幻",2018,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"吕良伟, 李若斯, 徐亮, 马灿灿, 于同云, 周殿英, 蒋昌义",2013-05-02,邓衍成,24383498,汉语普通话,5.3,114.0,中国大陆,,火线追凶2之夺命书院,"动作, 悬疑, 犯罪",2012,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"朱涵燕, 唐豪, 李野, 杨振东, 刘建文",2014-06-08,杨振东,25903112,汉语普通话,5.3,114.0,中国大陆,,老大不小,剧情,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"秦勇, 冯波","2017-03-17(中国大陆), 2016-06(上海电影节)",谢晓东,26425079,汉语普通话,5.3,385.0,中国大陆,113.0,走出尘埃,剧情,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"杨立新, 谭元寿, 吕中, 郝荣光, 景珂, 张国民, 赵滨, 曲宁, 郭晓晓, 陶瑞",2006-08-29(中国大陆),安战军,1915339,汉语普通话,5.3,328.0,中国大陆,104.0,定军山,"传记, 历史",2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"李梓, 李想, 黄恩茹, 陈倩楠, 傅汉源",2017-10-06(中国大陆),"傅闱玮, 孙野",27069818,汉语普通话,5.3,443.0,中国大陆,76.0,有言在仙,"剧情, 喜剧, 爱情",2017,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"多布杰, 王紫逸, 杨秀措, 洛桑念扎, 阿旺仁青","2017-12-12(中国大陆), 2017-06-21(上海电影节)",杨蕊,27063332,汉语普通话,5.3,685.0,中国大陆,97.0,金珠玛米,"剧情, 历史, 西部",2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"郎鹏, 颜丹, 郑鑫, 刘畅",2015-09-11,胡圣亚,26611062,汉语普通话,5.3,75.0,中国大陆,79.0,狗眼看阴阳之帝王香包,"喜剧, 悬疑, 惊悚, 恐怖",2015,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"约翰·库萨克, 蕾切尔·勒费夫尔, 瑞恩·菲利普, 路易斯·古兹曼, 杰基·韦佛, 伊莎贝拉·阿德里亚尼, Blas Diaz",2014-09-19(美国),Alan White,25821664,英语,5.3,297.0,"美国, 马来西亚, 中国大陆",96.0,领养惊魂 Reclaim,"剧情, 惊悚",2014,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"潘长江, 恬妞",2014-07-17,"潘长江, 曹华",25926731,汉语普通话,5.3,231.0,中国大陆,89.0,毛驴县令之酸儿辣女,"喜剧, 动作",2014,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"宋春丽, 吴京安, 剧雪, 王茜华, 施京明, 博弘",2000-07-26(中国大陆),王薇,4903546,汉语普通话,5.4,40.0,中国大陆,97.0,走出硝烟的女神,"剧情, 战争",2000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"李晓红, 张永健, 山崎敬一",2010-08-07,潘镜丞,5265168,汉语普通话,5.3,204.0,中国大陆,92.0,诱杀,剧情,2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"应采儿, 谷智鑫",2007,何洛,5341828,汉语普通话,5.4,42.0,中国大陆,90.0,侠侣探案系列之名苑斜阳,"剧情, 古装",2007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"刘交心, 普超英, 袁兴哲",1992,王薇,5353609,汉语普通话,5.4,54.0,中国大陆,98.0,复仇的女人,剧情,1992,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"贺菲, 孙建立",2014,刘薇,26253596,汉语普通话,5.4,57.0,中国大陆,15.0,水泥,剧情,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Willam,2015-09-23(中国大陆),朱津京,26617060,汉语普通话,5.4,64.0,中国大陆,5.0,拜托了小叮当,"动画, 儿童",2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"佟瑞欣, 吕晶, 刘小宝, 王志刚",2012,卫兆红,10736442,汉语普通话,5.4,48.0,中国大陆,90.0,我是代办,剧情,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"罗蓝山, 王昊辰, 皮逸嘉, 杨强, 苑海朋, 陈强华, 朱丽莎",2016-09-23(中国大陆),何瑞博,26775637,汉语普通话,5.3,366.0,中国大陆,91.0,谁的青春不热血之深流不息,剧情,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"柯俊雄, 刘家辉, 谷峰, 午马, 刘永",1996,"柯俊雄, 蔡力建国, 午马",1308728,汉语普通话,5.4,67.0,"香港, 中国大陆",95.0,一代枭雄曹操,"剧情, 传记, 历史, 战争",1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"黄圣依, 杨子, 颖儿, 周晓鸥, 刘桦, 李晓川",2009-10-31(中国大陆),李智,4219841,汉语普通话,5.3,1478.0,中国大陆,85.0,盗版爱情,喜剧,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"卢宇静, 于磊, 阳蕾, 余浩瑞, 崔璨, 罗彬, 唐秦, 郑欣雨, 李彩瑞",2017-03-31(中国大陆),回宇,27007095,汉语普通话,5.3,228.0,中国大陆,,魔游纪2：异乡奇遇,"剧情, 奇幻, 古装",2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
